gutenberg_author_id,gutenberg_id,title,author,language,gutenberg_bookshelf,rights,has_text,birthdate,deathdate
1997,10430,Trips to the Moon,"Lucian, of Samosata",en,Precursors of Science Fiction,Public domain in the USA.,TRUE,120,180
1997,45858,Lucian's True History,"Lucian, of Samosata",en,Precursors of Science Fiction,Public domain in the USA.,TRUE,120,180
2103,13841,Oberheim (Voices): A Chronicle of War,"Leadem, Christopher",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,NA,NA
2103,17394,The Mantooth,"Leadem, Christopher",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,NA,NA
2120,19141,Edison's Conquest of Mars,"Serviss, Garrett Putman",en,Science Fiction,Public domain in the USA.,TRUE,1851,1929
2120,8199,The Moon Metal,"Serviss, Garrett Putman",en,Science Fiction,Public domain in the USA.,TRUE,1851,1929
2120,6630,Curiosities of the Sky,"Serviss, Garrett Putman",en,Science Fiction/Astronomy,Public domain in the USA.,TRUE,1851,1929
2120,18431,"Other Worlds
Their Nature, Possibilities and Habitability in the Light of the Latest Discoveries","Serviss, Garrett Putman",en,Science Fiction/Astronomy,Public domain in the USA.,TRUE,1851,1929
2120,8673,A Columbus of Space,"Serviss, Garrett Putman",en,Science Fiction,Public domain in the USA.,TRUE,1851,1929
2120,21670,Edison's Conquest of Mars,"Serviss, Garrett Putman",en,Science Fiction,Public domain in the USA.,TRUE,1851,1929
2120,9194,The Second Deluge,"Serviss, Garrett Putman",en,Science Fiction,Public domain in the USA.,TRUE,1851,1929
2484,27307,"The Last American
A Fragment from The Journal of Khan-li, Prince of Dimph-Yoo-Chur and Admiral in the Persian Navy","Mitchell, John Ames",en,Precursors of Science Fiction,Public domain in the USA.,TRUE,1845,1918
2867,8735,The Revolutions of Time,"Dunn, Jonathan",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
2960,29525,The Leech,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29876,Death Wish,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29446,Beside Still Waters,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29509,Warm,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29487,Forever,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,33854,Ask a Foolish Question,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,9056,Bad Medicine,"Sheckley, Robert",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1928,2005
2960,50844,Proof of the Pudding,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,32346,Keep Your Shape,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,32040,Diplomatic Immunity,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,51768,Prospector's Special,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29548,Warrior Race,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29445,The Hour of Battle,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29458,Cost of Living,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,51833,Meeting of the Minds,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,32041,One Man's Poison,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,29579,Watchbird,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,20919,The Status Civilization,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,51545,The Sweeper of Loray,"Sheckley, Robert",en,Science Fiction,Public domain in the USA.,TRUE,1928,2005
2960,9055,Bad Medicine,"Sheckley, Robert",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1928,2005
3260,10002,The House on the Borderland,"Hodgson, William Hope",en,Fantasy/Horror/Science Fiction,Public domain in the USA.,TRUE,1877,1918
3260,10966,The Ghost Pirates,"Hodgson, William Hope",en,"Pirates, Buccaneers, Corsairs, etc./Science Fiction",Public domain in the USA.,TRUE,1877,1918
3260,10662,The Night Land,"Hodgson, William Hope",en,Fantasy/Horror/Science Fiction,Public domain in the USA.,TRUE,1877,1918
3826,17029,Shadow of the Mothaship,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,8086,Down and Out in the Magic Kingdom,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,17138,"Home Again, Home Again","Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,17028,Eastern Standard Tribe,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,17030,Super Man and the Bug Out,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,16721,A Place so Foreign,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,17027,Return to Pleasure Island,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,17026,Craphound,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,19000,Printcrime,"Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
3826,18224,"Someone Comes to Town, Someone Leaves Town","Doctorow, Cory",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,1971,NA
4036,11583,The Runaway Asteroid,"Cooper, Michael D.",en,Science Fiction,Copyrighted. Read the copyright notice inside this book for details.,TRUE,NA,NA
4423,285,The Lost Continent,"Hyne, Charles John Cutcliffe Wright",en,Science Fiction,Public domain in the USA.,TRUE,1866,1944
4823,13083,R.U.R.,"Čapek, Karel",cs,Science Fiction,Public domain in the USA.,FALSE,1890,1938
4956,9862,City of Endless Night,"Hastings, Milo",en,Science Fiction,Public domain in the USA.,TRUE,1884,1957
5042,13423,Zarlah the Martian,"Grisewood, R. Norman (Robert Norman)",en,Science Fiction,Public domain in the USA.,TRUE,1876,1923
5457,14301,Atlantida,"Benoît, Pierre",en,Science Fiction,Public domain in the USA.,TRUE,1886,1962
5848,50332,The Diamond Lens,"O'Brien, Fitz James",en,Science Fiction,Public domain in the USA.,TRUE,1828,1862
5848,23169,The Diamond Lens,"O'Brien, Fitz James",en,Precursors of Science Fiction,Public domain in the USA.,TRUE,1828,1862
7021,25550,The Defiant Agents,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7021,20788,Storm Over Warlock,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7021,19090,Star Hunter,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7021,29019,All Cats Are Gray,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,FALSE,1912,2005
7021,19145,The Time Traders,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7021,18846,Voodoo Planet,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7021,19651,Key Out of Time,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7021,18817,Ralestone Luck,"Norton, Andre",en,Science Fiction,Public domain in the USA.,TRUE,1912,2005
7021,16921,Plague Ship,"Norton, Andre",en,"Pirates, Buccaneers, Corsairs, etc./Science Fiction/Science Fiction by Women",Public domain in the USA.,TRUE,1912,2005
7021,18458,Star Born,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7021,19029,The Gifts of Asti,"Norton, Andre",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1912,2005
7321,41637,The Forgotten Planet,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,29455,Invasion,"Leinster, Murray",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1896,1975
7321,23612,The Leader,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,42987,Nightmare Planet,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,18172,This World Is Taboo,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,51752,If You Was a Moklin,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,22467,Sand Doom,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,29448,Pariah Planet,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,51102,The Sentimentalists,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,50622,The Silver Menace,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,51782,Doctor,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,17870,Operation Terror,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,30408,The Fifth-Dimension Tube,"Leinster, Murray",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1896,1975
7321,17355,The Runaway Skyscraper,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,50719,Juju,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,24149,The Ambulance Made Two Trips,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,52574,Third Planet,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,23845,"Talents, Incorporated","Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,51112,The Other Now,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,24035,The Pirates of Ersatz,"Leinster, Murray",en,"Pirates, Buccaneers, Corsairs, etc./Science Fiction",Public domain in the USA.,TRUE,1896,1975
7321,26174,The Machine That Saved The World,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,25051,Space Platform,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,35425,The Mad Planet,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,42901,Creatures of the Abyss,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,18719,Space Tug,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,18361,Operation: Outer Space,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,50585,A Thousand Degrees Below Zero,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,50022,The Wailing Asteroid,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,23439,Attention Saint Patrick,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,20920,Morale: A Story of the War of 1941-43,"Leinster, Murray",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1896,1975
7321,41586,The Red Dust,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,23636,A Matter of Importance,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,43046,Planet of Dread,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,24104,The Aliens,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,23791,Scrimshaw,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7321,50999,Med Ship Man,"Leinster, Murray",en,Science Fiction,Public domain in the USA.,TRUE,1896,1975
7542,22078,Aventures extraordinaires d'un savant russe; III. Les planètes géantes et les comètes,"Graffigny, H. de (Henry)",fr,FR Science fiction,Public domain in the USA.,FALSE,1863,1934
7542,24924,Aventures extraordinaires d'un savant russe; IV. Le désert sidéral,"Graffigny, H. de (Henry)",fr,FR Science fiction,Public domain in the USA.,FALSE,1863,1934
7542,19738,Aventures extraordinaires d'un savant russe; I. La lune,"Graffigny, H. de (Henry)",fr,FR Science fiction,Public domain in the USA.,TRUE,1863,1934
7542,24962,Aventures extraordinaires d'un savant russe; II. Le Soleil et les petites planètes,"Graffigny, H. de (Henry)",fr,FR Science fiction,Public domain in the USA.,FALSE,1863,1934
7721,17958,Warlord of Kor,"Carr, Terry",en,Science Fiction,Public domain in the USA.,FALSE,1937,1987
7833,18139,Rip Foster in Ride the Gray Planet,"Goodwin, Harold L. (Harold Leland)",en,Science Fiction,Public domain in the USA.,TRUE,1914,1990
7833,20147,Rip Foster Rides the Gray Planet,"Goodwin, Harold L. (Harold Leland)",en,Science Fiction,Public domain in the USA.,TRUE,1914,1990
7954,19158,The Return,"McGuire, John Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1917,1981
7954,18855,The Return,"McGuire, John Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1917,1981
7954,18346,Null-ABC,"McGuire, John Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1917,1981
7954,20121,Lone Star Planet,"McGuire, John Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1917,1981
7954,18641,Hunter Patrol,"McGuire, John Joseph",en,Science Fiction,Public domain in the USA.,TRUE,1917,1981
8081,18520,Sabotage in Space,"Rockwell, Carey",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
8081,19709,Danger in Deep Space,"Rockwell, Carey",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
8081,18786,Treachery in Outer Space,"Rockwell, Carey",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
8081,19027,The Revolt on Venus,"Rockwell, Carey",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
8081,21092,On the Trail of the Space Pirates,"Rockwell, Carey",en,"Pirates, Buccaneers, Corsairs, etc./Science Fiction",Public domain in the USA.,TRUE,NA,NA
8081,18753,The Space Pioneers,"Rockwell, Carey",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
8081,19526,Stand by for Mars!,"Rockwell, Carey",en,Science Fiction,Public domain in the USA.,TRUE,NA,NA
8137,50406,Operation Interstellar,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,19963,Stop Look and Dig,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,20519,Highways in Hiding,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,51681,Amateur in Chancery,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,23884,History Repeats,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,51810,The Undetected,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,23599,The Big Fix,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,23931,Instinct,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,FALSE,1911,1981
8137,51868,The Troublemakers,"Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8137,18602,"The Fourth ""R""","Smith, George O. (George Oliver)",en,Science Fiction,Public domain in the USA.,TRUE,1911,1981
8240,51046,...And It Comes Out Here,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,50876,Earthbound,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,31587,Pursuit,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,20212,Police Your Planet,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,32395,No Strings Attached,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,30234,Dead Ringer,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,18768,The Sky Is Falling,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,19471,Badge of Infamy,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,51168,Operation Distress,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,31286,Let 'Em Breathe Space!,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,24196,Victory,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,TRUE,1915,1993
8240,50103,The Dwindling Years,"Del Rey, Lester",en,Science Fiction,Public domain in the USA.,FALSE,1915,1993
8301,20659,Ministry of Disturbance,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18346,Null-ABC,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19370,Ullr Uprising,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19067,Police Operation,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18584,The Edge of the Knife,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,20649,Oomphel in the Sky,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18261,Operation R.S.V.P.,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18342,The Answer,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18814,The Mercenaries,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19076,Naudsonce,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18137,Little Fuzzy,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18641,Hunter Patrol,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18632,Crossroads of Destiny,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19158,The Return,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19445,Omnilingual,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18105,Genesis,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18460,Flight From Tomorrow,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18807,He Walked Around the Horses,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19338,The Keeper,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,20728,Space Viking,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19102,Dearest,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18861,Temple Trouble,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18831,Time and Time Again,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,20121,Lone Star Planet,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,20726,A Slave is a Slave,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18949,Day of the Moron,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19474,Uller Uprising,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18151,Time Crime,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18800,Last Enemy,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18109,Graveyard of Dreams,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,20727,The Cosmic Computer,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,18855,The Return,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8301,19478,Four-Day Planet,"Piper, H. Beam",en,Science Fiction,Public domain in the USA.,TRUE,1904,1964
8443,20551,The White Invaders,"Cummings, Ray",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1887,1957
8443,20859,Wandl the Invader,"Cummings, Ray",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1887,1957
8443,29059,The World Beyond,"Cummings, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1887,1957
8443,21094,The Girl in the Golden Atom,"Cummings, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1887,1957
8443,21638,Tarrano the Conqueror,"Cummings, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1887,1957
8443,19066,Brigands of the Moon,"Cummings, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1887,1957
8443,22527,Beyond the Vanishing Point,"Cummings, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1887,1957
8443,25780,The Fire People,"Cummings, Ray",en,Science Fiction,Public domain in the USA.,TRUE,1887,1957
8476,24119,Make Mine Homogenized,"Raphael, Rick",en,Science Fiction,Public domain in the USA.,TRUE,1919,1994
8476,23588,A Filbert Is a Nut,"Raphael, Rick",en,Science Fiction,Public domain in the USA.,TRUE,1919,1994
8476,19111,Code Three,"Raphael, Rick",en,Science Fiction,Public domain in the USA.,TRUE,1919,1994
8557,31324,The Angel of the Revolution: A Tale of the Coming Terror,"Griffith, George Chetwynd",en,Science Fiction,Public domain in the USA.,TRUE,1857,1906
8557,19231,The Mummy and Miss Nitocris: A Phantasy of the Fourth Dimension,"Griffith, George Chetwynd",en,Science Fiction,Public domain in the USA.,TRUE,1857,1906
8557,19476,A Honeymoon in Space,"Griffith, George Chetwynd",en,Science Fiction,Public domain in the USA.,TRUE,1857,1906
8617,19362,In the Year 2889,"Verne, Michel",en,Science Fiction,Public domain in the USA.,TRUE,1861,1925
8800,19660,Man of Many Minds,"Evans, E. Everett (Edward Everett)",en,Science Fiction,Public domain in the USA.,TRUE,1893,1958
8800,50682,The Planet Mappers,"Evans, E. Everett (Edward Everett)",en,Science Fiction,Public domain in the USA.,TRUE,1893,1958
8800,50863,Alien Minds,"Evans, E. Everett (Edward Everett)",en,Science Fiction,Public domain in the USA.,TRUE,1893,1958
8800,22754,Masters of Space,"Evans, E. Everett (Edward Everett)",en,Science Fiction,Public domain in the USA.,TRUE,1893,1958
8842,50566,Falcons of Narabedla,"Bradley, Marion Zimmer",en,Science Fiction,Public domain in the USA.,TRUE,1930,1999
8842,19726,The Door Through Space,"Bradley, Marion Zimmer",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1930,1999
8842,20796,The Colors of Space,"Bradley, Marion Zimmer",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1930,1999
8842,28650,Year of the Big Thaw,"Bradley, Marion Zimmer",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1930,1999
8842,31619,The Planet Savers,"Bradley, Marion Zimmer",en,Science Fiction/Science Fiction by Women,Public domain in the USA.,TRUE,1930,1999
8850,24924,Aventures extraordinaires d'un savant russe; IV. Le désert sidéral,"Le Faure, Georges",fr,FR Science fiction,Public domain in the USA.,FALSE,1856,1953
8850,22078,Aventures extraordinaires d'un savant russe; III. Les planètes géantes et les comètes,"Le Faure, Georges",fr,FR Science fiction,Public domain in the USA.,FALSE,1856,1953
8850,24962,Aventures extraordinaires d'un savant russe; II. Le Soleil et les petites planètes,"Le Faure, Georges",fr,FR Science fiction,Public domain in the USA.,FALSE,1856,1953
8850,19738,Aventures extraordinaires d'un savant russe; I. La lune,"Le Faure, Georges",fr,FR Science fiction,Public domain in the USA.,TRUE,1856,1953
9112,20988,Islands of Space,"Campbell, John W., Jr. (John Wood)",en,Science Fiction,Public domain in the USA.,TRUE,1910,1971
9112,23790,The Ultimate Weapon,"Campbell, John W., Jr. (John Wood)",en,Science Fiction,Public domain in the USA.,TRUE,1910,1971
9112,20154,Invaders from the Infinite,"Campbell, John W., Jr. (John Wood)",en,Science Fiction,Public domain in the USA.,TRUE,1910,1971
9112,27462,The Last Evolution,"Campbell, John W., Jr. (John Wood)",en,Science Fiction,Public domain in the USA.,TRUE,1910,1971
9112,20707,The Black Star Passes,"Campbell, John W., Jr. (John Wood)",en,Science Fiction,Public domain in the USA.,TRUE,1910,1971
9379,20553,Out Around Rigel,"Wilson, Robert H.",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1909,1998
9500,32067,Atom Drive,"Fontenay, Charles L.",en,Science Fiction,Public domain in the USA.,TRUE,1917,2007
9500,30251,Disqualified,"Fontenay, Charles L.",en,Science Fiction,Public domain in the USA.,TRUE,1917,2007
9500,20739,Rebels of the Red Planet,"Fontenay, Charles L.",en,Science Fiction,Public domain in the USA.,TRUE,1917,2007
9500,22590,Wind,"Fontenay, Charles L.",en,Science Fiction,Public domain in the USA.,TRUE,1917,2007
9500,30371,Service with a Smile,"Fontenay, Charles L.",en,Science Fiction,Public domain in the USA.,TRUE,1917,2007
9500,27588,The Jupiter Weapon,"Fontenay, Charles L.",en,Science Fiction,Public domain in the USA.,TRUE,1917,2007
9500,24975,The Gift Bearer,"Fontenay, Charles L.",en,Science Fiction,Public domain in the USA.,TRUE,1917,2007
9515,22754,Masters of Space,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,49525,First Lensman,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,22629,The Vortex Blaster,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,21051,Skylark Three,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,32706,Triplanetary,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,20782,Triplanetary,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,49651,Tedric,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,21647,Subspace Survivors,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,20869,The Skylark of Space,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,49462,Lord Tedric,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,20857,Spacehounds of IPC,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9515,20898,The Galaxy Primes,"Smith, E. E. (Edward Elmer)",en,Science Fiction,Public domain in the USA.,TRUE,1890,1965
9555,20838,The Infra-Medians,"Wright, Sewell Peaslee",en,Science Fiction/Astounding Stories,Public domain in the USA.,TRUE,1897,1970
